iShares Russell 1000 ETF
Fund Holdings as of,"Apr 27, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"117,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MTD","METTLER TOLEDO INC","Health Care","Equity","18,566,005.50","0.04","18,566,005.50","14,565.00","1,274.70","United States","NYSE","USD","1.00","USD","-"
"BIIB","BIOGEN INC","Health Care","Equity","18,518,313.66","0.04","18,518,313.66","102,498.00","180.67","United States","NASDAQ","USD","1.00","USD","-"
"LPLA","LPL FINANCIAL HOLDINGS INC","Financials","Equity","18,488,624.40","0.04","18,488,624.40","55,960.00","330.39","United States","NASDAQ","USD","1.00","USD","-"
"CW","CURTISS WRIGHT CORP","Industrials","Equity","18,465,435.68","0.04","18,465,435.68","25,748.00","717.16","United States","NYSE","USD","1.00","USD","-"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","18,468,600.21","0.04","18,468,600.21","338,067.00","54.63","United States","NASDAQ","USD","1.00","USD","-"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","18,248,602.67","0.04","18,248,602.67","266,131.00","68.57","United States","NYSE","USD","1.00","USD","-"
"ES","EVERSOURCE ENERGY","Utilities","Equity","18,109,575.44","0.04","18,109,575.44","263,527.00","68.72","United States","NYSE","USD","1.00","USD","-"
"DG","DOLLAR GENERAL CORP","Consumer Staples","Equity","18,065,093.70","0.04","18,065,093.70","153,942.00","117.35","United States","NYSE","USD","1.00","USD","-"
"AWK","AMERICAN WATER WORKS INC","Utilities","Equity","17,928,085.60","0.04","17,928,085.60","135,860.00","131.96","United States","NYSE","USD","1.00","USD","-"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Equity","17,900,714.80","0.04","17,900,714.80","108,070.00","165.64","United States","NASDAQ","USD","1.00","USD","-"
"WDAY","WORKDAY INC CLASS A","Information Technology","Equity","17,806,823.09","0.04","17,806,823.09","151,123.00","117.83","United States","NASDAQ","USD","1.00","USD","-"
"ALAB","ASTERA LABS INC","Information Technology","Equity","17,802,212.48","0.04","17,802,212.48","90,532.00","196.64","United States","NASDAQ","USD","1.00","USD","-"
"CTRA","COTERRA ENERGY INC","Energy","Equity","17,699,275.23","0.04","17,699,275.23","525,669.00","33.67","United States","NYSE","USD","1.00","USD","-"
"TPL","TEXAS PACIFIC LAND CORP","Energy","Equity","17,627,167.40","0.04","17,627,167.40","40,346.00","436.90","United States","NYSE","USD","1.00","USD","-"
"PHM","PULTEGROUP INC","Consumer Discretionary","Equity","17,609,508.72","0.04","17,609,508.72","137,274.00","128.28","United States","NYSE","USD","1.00","USD","-"
"PPG","PPG INDUSTRIES INC","Materials","Equity","17,469,975.80","0.04","17,469,975.80","158,386.00","110.30","United States","NYSE","USD","1.00","USD","-"
"XPO","XPO INC","Industrials","Equity","17,429,060.00","0.04","17,429,060.00","79,223.00","220.00","United States","NYSE","USD","1.00","USD","-"
"LYV","LIVE NATION ENTERTAINMENT INC","Communication","Equity","17,380,405.36","0.04","17,380,405.36","111,064.00","156.49","United States","NYSE","USD","1.00","USD","-"
"AVB","AVALONBAY COMMUNITIES REIT INC","Real Estate","Equity","17,269,928.04","0.04","17,269,928.04","99,093.00","174.28","United States","NYSE","USD","1.00","USD","-"
"RF","REGIONS FINANCIAL CORP","Financials","Equity","17,170,973.82","0.04","17,170,973.82","607,607.00","28.26","United States","NYSE","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","17,055,123.80","0.04","17,055,123.80","224,380.00","76.01","United States","NYSE","USD","1.00","USD","-"
"VRSK","VERISK ANALYTICS INC","Industrials","Equity","17,034,385.50","0.04","17,034,385.50","97,395.00","174.90","United States","NASDAQ","USD","1.00","USD","-"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","16,997,131.36","0.04","16,997,131.36","31,496.00","539.66","United States","NASDAQ","USD","1.00","USD","-"
"ZM","ZOOM COMMUNICATIONS INC CLASS A","Information Technology","Equity","16,957,143.53","0.04","16,957,143.53","186,691.00","90.83","United States","NASDAQ","USD","1.00","USD","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Financials","Equity","16,885,816.80","0.04","16,885,816.80","370,303.00","45.60","United States","NYSE","USD","1.00","USD","-"
"UTHR","UNITED THERAPEUTICS CORP","Health Care","Equity","16,791,975.84","0.04","16,791,975.84","29,616.00","566.99","United States","NASDAQ","USD","1.00","USD","-"
"DXCM","DEXCOM INC","Health Care","Equity","16,783,967.10","0.04","16,783,967.10","273,310.00","61.41","United States","NASDAQ","USD","1.00","USD","-"
"VEEV","VEEVA SYSTEMS INC CLASS A","Health Care","Equity","16,770,234.00","0.04","16,770,234.00","104,520.00","160.45","United States","NYSE","USD","1.00","USD","-"
"MTZ","MASTEC INC","Industrials","Equity","16,681,252.92","0.04","16,681,252.92","43,228.00","385.89","United States","NYSE","USD","1.00","USD","-"
"FICO","FAIR ISAAC CORP","Information Technology","Equity","16,578,148.16","0.04","16,578,148.16","16,352.00","1,013.83","United States","NYSE","USD","1.00","USD","-"
"FTAI","FTAI AVIATION LTD","Industrials","Equity","16,530,670.80","0.04","16,530,670.80","71,910.00","229.88","United States","NASDAQ","USD","1.00","USD","-"
"EQR","EQUITY RESIDENTIAL REIT","Real Estate","Equity","16,491,243.04","0.04","16,491,243.04","264,622.00","62.32","United States","NYSE","USD","1.00","USD","-"
"MKL","MARKEL GROUP INC","Financials","Equity","16,400,046.74","0.04","16,400,046.74","8,651.00","1,895.74","United States","NYSE","USD","1.00","USD","-"
"ENTG","ENTEGRIS INC","Information Technology","Equity","16,395,537.76","0.04","16,395,537.76","104,804.00","156.44","United States","NASDAQ","USD","1.00","USD","-"
"ALB","ALBEMARLE CORP","Materials","Equity","16,328,537.55","0.04","16,328,537.55","81,835.00","199.53","United States","NYSE","USD","1.00","USD","-"
"TROW","T ROWE PRICE GROUP INC","Financials","Equity","16,280,240.48","0.04","16,280,240.48","160,618.00","101.36","United States","NASDAQ","USD","1.00","USD","-"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","16,236,585.00","0.04","16,236,585.00","75,519.00","215.00","United States","NASDAQ","USD","1.00","USD","-"
"CMS","CMS ENERGY CORP","Utilities","Equity","16,157,354.85","0.04","16,157,354.85","212,457.00","76.05","United States","NYSE","USD","1.00","USD","-"
"P","EVERPURE INC CLASS A","Information Technology","Equity","16,124,942.21","0.04","16,124,942.21","217,993.00","73.97","United States","NYSE","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","16,117,872.54","0.04","16,117,872.54","334,257.00","48.22","United States","NYSE","USD","1.00","USD","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","16,097,481.80","0.03","16,097,481.80","81,014.00","198.70","United States","NYSE","USD","1.00","USD","-"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","16,036,453.80","0.03","16,036,453.80","168,097.00","95.40","United States","NYSE","USD","1.00","USD","-"
"SOFI","SOFI TECHNOLOGIES INC","Financials","Equity","15,910,506.08","0.03","15,910,506.08","848,108.00","18.76","United States","NASDAQ","USD","1.00","USD","-"
"RVMD","REVOLUTION MEDICINES INC","Health Care","Equity","15,904,155.96","0.03","15,904,155.96","120,788.00","131.67","United States","NASDAQ","USD","1.00","USD","-"
"WSM","WILLIAMS SONOMA INC","Consumer Discretionary","Equity","15,848,926.25","0.03","15,848,926.25","82,525.00","192.05","United States","NYSE","USD","1.00","USD","-"
"NVT","NVENT ELECTRIC PLC","Industrials","Equity","15,784,935.19","0.03","15,784,935.19","111,389.00","141.71","United States","NYSE","USD","1.00","USD","-"
"VRSN","VERISIGN INC","Information Technology","Equity","15,749,573.10","0.03","15,749,573.10","58,789.00","267.90","United States","NASDAQ","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","15,522,946.60","0.03","15,522,946.60","82,387.00","188.41","United States","NASDAQ","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","15,450,988.77","0.03","15,450,988.77","78,579.00","196.63","United States","NYSE","USD","1.00","USD","-"
"LH","LABCORP HOLDINGS INC","Health Care","Equity","15,404,859.54","0.03","15,404,859.54","58,478.00","263.43","United States","NYSE","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","15,406,267.52","0.03","15,406,267.52","99,344.00","155.08","United States","NYSE","USD","1.00","USD","-"
"EXE","EXPAND ENERGY CORP","Energy","Equity","15,310,929.60","0.03","15,310,929.60","158,992.00","96.30","United States","NASDAQ","USD","1.00","USD","-"
"WWD","WOODWARD INC","Industrials","Equity","15,278,571.99","0.03","15,278,571.99","41,673.00","366.63","United States","NASDAQ","USD","1.00","USD","-"
"STE","STERIS","Health Care","Equity","15,176,021.38","0.03","15,176,021.38","68,302.00","222.19","United States","NYSE","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","15,155,393.26","0.03","15,155,393.26","151,949.00","99.74","United States","NASDAQ","USD","1.00","USD","-"
"NTAP","NETAPP INC","Information Technology","Equity","15,127,271.56","0.03","15,127,271.56","139,499.00","108.44","United States","NASDAQ","USD","1.00","USD","-"
"VLTO","VERALTO CORP","Industrials","Equity","15,119,740.65","0.03","15,119,740.65","173,491.00","87.15","United States","NYSE","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","15,031,730.20","0.03","15,031,730.20","49,741.00","302.20","United States","NYSE","USD","1.00","USD","-"
"CPAY","CORPAY INC","Financials","Equity","14,931,327.03","0.03","14,931,327.03","47,739.00","312.77","United States","NYSE","USD","1.00","USD","-"
"CNC","CENTENE CORP","Health Care","Equity","14,793,610.50","0.03","14,793,610.50","340,083.00","43.50","United States","NYSE","USD","1.00","USD","-"
"ARES","ARES MANAGEMENT CORP CLASS A","Financials","Equity","14,717,791.64","0.03","14,717,791.64","131,198.00","112.18","United States","NYSE","USD","1.00","USD","-"
"EFX","EQUIFAX INC","Industrials","Equity","14,557,978.93","0.03","14,557,978.93","85,349.00","170.57","United States","NYSE","USD","1.00","USD","-"
"MDB","MONGODB INC CLASS A","Information Technology","Equity","14,535,612.40","0.03","14,535,612.40","54,980.00","264.38","United States","NASDAQ","USD","1.00","USD","-"
"RDDT","REDDIT INC CLASS A","Communication","Equity","14,522,075.24","0.03","14,522,075.24","90,644.00","160.21","United States","NYSE","USD","1.00","USD","-"
"SW","SMURFIT WESTROCK PLC","Materials","Equity","14,519,545.04","0.03","14,519,545.04","362,626.00","40.04","United States","NYSE","USD","1.00","USD","-"
"RGLD","ROYAL GOLD INC","Materials","Equity","14,487,766.74","0.03","14,487,766.74","58,879.00","246.06","United States","NASDAQ","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","14,463,842.68","0.03","14,463,842.68","660,148.00","21.91","United States","NYSE","USD","1.00","USD","-"
"ATI","ATI INC","Industrials","Equity","14,454,836.55","0.03","14,454,836.55","94,199.00","153.45","United States","NYSE","USD","1.00","USD","-"
"BURL","BURLINGTON STORES INC","Consumer Discretionary","Equity","14,440,312.64","0.03","14,440,312.64","44,252.00","326.32","United States","NYSE","USD","1.00","USD","-"
"CRS","CARPENTER TECHNOLOGY CORP","Industrials","Equity","14,374,590.44","0.03","14,374,590.44","33,551.00","428.44","United States","NYSE","USD","1.00","USD","-"
"USFD","US FOODS HOLDING CORP","Consumer Staples","Equity","14,267,981.00","0.03","14,267,981.00","156,791.00","91.00","United States","NYSE","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","14,140,291.80","0.03","14,140,291.80","95,478.00","148.10","United States","NYSE","USD","1.00","USD","-"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","14,046,398.31","0.03","14,046,398.31","98,509.00","142.59","United States","NYSE","USD","1.00","USD","-"
"BWXT","BWX TECHNOLOGIES INC","Industrials","Equity","14,012,839.07","0.03","14,012,839.07","63,101.00","222.07","United States","NYSE","USD","1.00","USD","-"
"FSLR","FIRST SOLAR INC","Information Technology","Equity","13,968,155.36","0.03","13,968,155.36","70,732.00","197.48","United States","NASDAQ","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","13,914,738.24","0.03","13,914,738.24","36,192.00","384.47","United States","NYSE","USD","1.00","USD","-"
"RBA","RB GLOBAL INC","Industrials","Equity","13,874,967.50","0.03","13,874,967.50","128,770.00","107.75","Canada","NYSE","USD","1.00","USD","-"
"ILMN","ILLUMINA INC","Health Care","Equity","13,799,963.52","0.03","13,799,963.52","107,376.00","128.52","United States","NASDAQ","USD","1.00","USD","-"
"FTV","FORTIVE CORP","Industrials","Equity","13,761,321.21","0.03","13,761,321.21","221,921.00","62.01","United States","NYSE","USD","1.00","USD","-"
"DD","DUPONT DE NEMOURS INC","Materials","Equity","13,639,316.25","0.03","13,639,316.25","292,125.00","46.69","United States","NYSE","USD","1.00","USD","-"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Industrials","Equity","13,604,451.28","0.03","13,604,451.28","54,383.00","250.16","United States","NASDAQ","USD","1.00","USD","-"
"RPRX","ROYALTY PHARMA PLC CLASS A","Health Care","Equity","13,528,681.65","0.03","13,528,681.65","272,481.00","49.65","United States","NASDAQ","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","13,443,773.46","0.03","13,443,773.46","108,742.00","123.63","United States","NYSE","USD","1.00","USD","-"
"LEN","LENNAR A CORP CLASS A","Consumer Discretionary","Equity","13,379,416.75","0.03","13,379,416.75","143,479.00","93.25","United States","NYSE","USD","1.00","USD","-"
"BRO","BROWN & BROWN INC","Financials","Equity","13,353,264.60","0.03","13,353,264.60","201,955.00","66.12","United States","NYSE","USD","1.00","USD","-"
"TSCO","TRACTOR SUPPLY","Consumer Discretionary","Equity","13,256,612.82","0.03","13,256,612.82","371,646.00","35.67","United States","NASDAQ","USD","1.00","USD","-"
"RS","RELIANCE STEEL & ALUMINUM","Materials","Equity","13,259,439.84","0.03","13,259,439.84","36,744.00","360.86","United States","NYSE","USD","1.00","USD","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","13,244,684.04","0.03","13,244,684.04","171,297.00","77.32","United States","NYSE","USD","1.00","USD","-"
"MKSI","MKS","Information Technology","Equity","13,237,688.16","0.03","13,237,688.16","47,556.00","278.36","United States","NASDAQ","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","13,230,786.38","0.03","13,230,786.38","119,014.00","111.17","United States","NYSE","USD","1.00","USD","-"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","13,204,226.00","0.03","13,204,226.00","134,737.00","98.00","United States","NASDAQ","USD","1.00","USD","-"
"EVRG","EVERGY INC","Utilities","Equity","13,109,881.20","0.03","13,109,881.20","160,680.00","81.59","United States","NASDAQ","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","13,079,711.60","0.03","13,079,711.60","61,540.00","212.54","United States","NYSE","USD","1.00","USD","-"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","13,040,229.92","0.03","13,040,229.92","594,901.00","21.92","United States","NASDAQ","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","13,004,242.14","0.03","13,004,242.14","179,567.00","72.42","United States","NASDAQ","USD","1.00","USD","-"
"MTSI","MACOM TECHNOLOGY SOLUTIONS INC","Information Technology","Equity","12,961,265.52","0.03","12,961,265.52","46,383.00","279.44","United States","NASDAQ","USD","1.00","USD","-"
"HPQ","HP INC","Information Technology","Equity","12,949,972.88","0.03","12,949,972.88","655,363.00","19.76","United States","NYSE","USD","1.00","USD","-"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","12,951,497.44","0.03","12,951,497.44","373,027.00","34.72","United States","NYSE","USD","1.00","USD","-"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Health Care","Equity","12,847,047.68","0.03","12,847,047.68","138,752.00","92.59","United States","NYSE","USD","1.00","USD","-"
"ITT","ITT INC","Industrials","Equity","12,847,720.32","0.03","12,847,720.32","59,217.00","216.96","United States","NYSE","USD","1.00","USD","-"
"LDOS","LEIDOS HOLDINGS INC","Industrials","Equity","12,812,550.72","0.03","12,812,550.72","88,828.00","144.24","United States","NYSE","USD","1.00","USD","-"
"RBC","RBC BEARINGS INC","Industrials","Equity","12,772,101.00","0.03","12,772,101.00","21,611.00","591.00","United States","NYSE","USD","1.00","USD","-"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","Equity","12,743,965.44","0.03","12,743,965.44","81,504.00","156.36","United States","NYSE","USD","1.00","USD","-"
"FWONK","LIBERTY MEDIA FORMULA ONE SERIES C","Communication","Equity","12,739,606.62","0.03","12,739,606.62","146,922.00","86.71","United States","NASDAQ","USD","1.00","USD","-"
"APG","API GROUP CORP","Industrials","Equity","12,691,650.40","0.03","12,691,650.40","256,916.00","49.40","United States","NYSE","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","12,692,089.13","0.03","12,692,089.13","178,787.00","70.99","United States","NYSE","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","12,693,521.70","0.03","12,693,521.70","507,335.00","25.02","United States","NYSE","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","12,616,418.92","0.03","12,616,418.92","177,646.00","71.02","United States","NYSE","USD","1.00","USD","-"
"BAM","BROOKFIELD ASSET MANAGEMENT VOTING","Financials","Equity","12,512,726.80","0.03","12,512,726.80","266,455.00","46.96","Canada","NYSE","USD","1.00","USD","-"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Financials","Equity","12,415,477.23","0.03","12,415,477.23","6,291.00","1,973.53","United States","NASDAQ","USD","1.00","USD","-"
"AFRM","AFFIRM HOLDINGS INC CLASS A","Financials","Equity","12,410,195.85","0.03","12,410,195.85","190,545.00","65.13","United States","NASDAQ","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","12,379,006.20","0.03","12,379,006.20","317,004.00","39.05","United States","NYSE","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","12,358,087.19","0.03","12,358,087.19","194,279.00","63.61","United States","NYSE","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","12,306,894.00","0.03","12,306,894.00","322,170.00","38.20","United States","NYSE","USD","1.00","USD","-"
"FLUT","FLUTTER ENTERTAINMENT PLC","Consumer Discretionary","Equity","12,250,443.62","0.03","12,250,443.62","110,434.00","110.93","United States","NYSE","USD","1.00","USD","-"
"AA","ALCOA CORP","Materials","Equity","12,228,062.88","0.03","12,228,062.88","181,533.00","67.36","United States","NYSE","USD","1.00","USD","-"
"NVR","NVR INC","Consumer Discretionary","Equity","12,206,603.99","0.03","12,206,603.99","1,883.00","6,482.53","United States","NYSE","USD","1.00","USD","-"
"CDW","CDW CORP","Information Technology","Equity","12,201,261.93","0.03","12,201,261.93","91,663.00","133.11","United States","NASDAQ","USD","1.00","USD","-"
"VTRS","VIATRIS INC","Health Care","Equity","12,117,482.76","0.03","12,117,482.76","818,196.00","14.81","United States","NASDAQ","USD","1.00","USD","-"
"MRNA","MODERNA INC","Health Care","Equity","12,036,302.40","0.03","12,036,302.40","247,152.00","48.70","United States","NASDAQ","USD","1.00","USD","-"
"SNX","TD SYNNEX CORP","Information Technology","Equity","12,018,912.84","0.03","12,018,912.84","53,247.00","225.72","United States","NYSE","USD","1.00","USD","-"
"IP","INTERNATIONAL PAPER","Materials","Equity","11,983,790.70","0.03","11,983,790.70","367,038.00","32.65","United States","NYSE","USD","1.00","USD","-"
"FFIV","F5 INC","Information Technology","Equity","11,979,657.36","0.03","11,979,657.36","40,238.00","297.72","United States","NASDAQ","USD","1.00","USD","-"
"EWBC","EAST WEST BANCORP INC","Financials","Equity","11,907,969.42","0.03","11,907,969.42","95,279.00","124.98","United States","NASDAQ","USD","1.00","USD","-"
"ASTS","AST SPACEMOBILE INC CLASS A","Communication","Equity","11,886,020.80","0.03","11,886,020.80","153,964.00","77.20","United States","NASDAQ","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","11,833,607.50","0.03","11,833,607.50","217,250.00","54.47","United States","NYSE","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","11,749,894.04","0.03","11,749,894.04","209,932.00","55.97","United States","NYSE","USD","1.00","USD","-"
"TLN","TALEN ENERGY CORP","Utilities","Equity","11,698,946.49","0.03","11,698,946.49","31,647.00","369.67","United States","NASDAQ","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","11,622,048.49","0.03","11,622,048.49","190,307.00","61.07","United States","NYSE","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","11,551,592.29","0.03","11,551,592.29","424,223.00","27.23","United States","NYSE","USD","1.00","USD","-"
"BG","BUNGE GLOBAL SA","Consumer Staples","Equity","11,515,501.48","0.03","11,515,501.48","92,837.00","124.04","United States","NYSE","USD","1.00","USD","-"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","11,506,293.69","0.03","11,506,293.69","168,393.00","68.33","United States","NYSE","USD","1.00","USD","-"
"PTC","PTC INC","Information Technology","Equity","11,452,847.19","0.02","11,452,847.19","83,959.00","136.41","United States","NASDAQ","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","11,455,131.66","0.02","11,455,131.66","44,602.00","256.83","United States","NYSE","USD","1.00","USD","-"
"OVV","OVINTIV INC","Energy","Equity","11,451,431.16","0.02","11,451,431.16","201,114.00","56.94","United States","NYSE","USD","1.00","USD","-"
"LSCC","LATTICE SEMICONDUCTOR CORP","Information Technology","Equity","11,388,014.99","0.02","11,388,014.99","95,513.00","119.23","United States","NASDAQ","USD","1.00","USD","-"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Financials","Equity","11,314,776.12","0.02","11,314,776.12","495,393.00","22.84","United States","NYSE","USD","1.00","USD","-"
"THC","TENET HEALTHCARE CORP","Health Care","Equity","11,276,142.34","0.02","11,276,142.34","60,778.00","185.53","United States","NYSE","USD","1.00","USD","-"
"SGI","SOMNIGROUP INTERNATIONAL INC","Consumer Discretionary","Equity","11,203,049.92","0.02","11,203,049.92","140,848.00","79.54","United States","NYSE","USD","1.00","USD","-"
"JLL","JONES LANG LASALLE INC","Real Estate","Equity","11,189,746.97","0.02","11,189,746.97","32,731.00","341.87","United States","NYSE","USD","1.00","USD","-"
"LII","LENNOX INTERNATIONAL INC","Industrials","Equity","11,160,275.04","0.02","11,160,275.04","22,221.00","502.24","United States","NYSE","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","11,147,331.69","0.02","11,147,331.69","165,957.00","67.17","United States","NASDAQ","USD","1.00","USD","-"
"WCC","WESCO INTERNATIONAL INC","Industrials","Equity","11,132,362.89","0.02","11,132,362.89","35,277.00","315.57","United States","NYSE","USD","1.00","USD","-"
"WSO","WATSCO INC","Industrials","Equity","11,075,200.12","0.02","11,075,200.12","24,242.00","456.86","United States","NYSE","USD","1.00","USD","-"
"IEX","IDEX CORP","Industrials","Equity","11,076,285.12","0.02","11,076,285.12","53,408.00","207.39","United States","NYSE","USD","1.00","USD","-"
"WPC","W. P. CAREY REIT INC","Real Estate","Equity","11,043,461.60","0.02","11,043,461.60","152,534.00","72.40","United States","NYSE","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","11,019,688.68","0.02","11,019,688.68","461,461.00","23.88","United States","NYSE","USD","1.00","USD","-"
"DECK","DECKERS OUTDOOR CORP","Consumer Discretionary","Equity","11,006,065.14","0.02","11,006,065.14","103,082.00","106.77","United States","NYSE","USD","1.00","USD","-"
"SUI","SUN COMMUNITIES REIT INC","Real Estate","Equity","10,937,216.32","0.02","10,937,216.32","85,688.00","127.64","United States","NYSE","USD","1.00","USD","-"
"MAS","MASCO CORP","Industrials","Equity","10,873,338.88","0.02","10,873,338.88","146,462.00","74.24","United States","NYSE","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","10,866,317.28","0.02","10,866,317.28","122,811.00","88.48","United States","NYSE","USD","1.00","USD","-"
"LULU","LULULEMON ATHLETICA INC","Consumer Discretionary","Equity","10,778,636.76","0.02","10,778,636.76","73,354.00","146.94","United States","NASDAQ","USD","1.00","USD","-"
"CLH","CLEAN HARBORS INC","Industrials","Equity","10,774,375.14","0.02","10,774,375.14","35,058.00","307.33","United States","NYSE","USD","1.00","USD","-"
"HEIA","HEICO CORP CLASS A","Industrials","Equity","10,742,530.40","0.02","10,742,530.40","52,270.00","205.52","United States","NYSE","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","10,678,061.12","0.02","10,678,061.12","111,561.00","95.72","United States","NASDAQ","USD","1.00","USD","-"
"NDSN","NORDSON CORP","Industrials","Equity","10,642,513.07","0.02","10,642,513.07","37,549.00","283.43","United States","NASDAQ","USD","1.00","USD","-"
"CSGP","COSTAR GROUP INC","Real Estate","Equity","10,563,235.20","0.02","10,563,235.20","291,480.00","36.24","United States","NASDAQ","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","10,510,291.16","0.02","10,510,291.16","113,908.00","92.27","United States","NYSE","USD","1.00","USD","-"
"CSL","CARLISLE COMPANIES INC","Industrials","Equity","10,480,371.52","0.02","10,480,371.52","29,009.00","361.28","United States","NYSE","USD","1.00","USD","-"
"WRB","WR BERKLEY CORP","Financials","Equity","10,429,346.60","0.02","10,429,346.60","157,543.00","66.20","United States","NYSE","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","10,424,187.00","0.02","10,424,187.00","82,850.00","125.82","United States","NYSE","USD","1.00","USD","-"
"SCCO","SOUTHERN COPPER CORP","Materials","Equity","10,418,238.80","0.02","10,418,238.80","58,490.00","178.12","Peru","NYSE","USD","1.00","USD","-"
"MLI","MUELLER INDUSTRIES INC","Industrials","Equity","10,314,622.50","0.02","10,314,622.50","75,565.00","136.50","United States","NYSE","USD","1.00","USD","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","10,273,556.16","0.02","10,273,556.16","96,411.00","106.56","United States","NYSE","USD","1.00","USD","-"
"PR","PERMIAN RESOURCES CORP CLASS A","Energy","Equity","10,277,061.43","0.02","10,277,061.43","498,161.00","20.63","United States","NYSE","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","10,267,183.98","0.02","10,267,183.98","81,882.00","125.39","United States","NYSE","USD","1.00","USD","-"
"MDLN","MEDLINE INC CLASS A","Health Care","Equity","10,253,143.47","0.02","10,253,143.47","226,689.00","45.23","United States","NASDAQ","USD","1.00","USD","-"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Communication","Equity","10,207,525.99","0.02","10,207,525.99","58,459.00","174.61","United States","NASDAQ","USD","1.00","USD","-"
"ROKU","ROKU INC CLASS A","Communication","Equity","10,187,826.60","0.02","10,187,826.60","89,070.00","114.38","United States","NASDAQ","USD","1.00","USD","-"
"ONTO","ONTO INNOVATION INC","Information Technology","Equity","10,177,015.32","0.02","10,177,015.32","34,119.00","298.28","United States","NYSE","USD","1.00","USD","-"
"RKT","ROCKET COMPANIES INC CLASS A","Financials","Equity","10,154,636.10","0.02","10,154,636.10","657,258.00","15.45","United States","NYSE","USD","1.00","USD","-"
