iShares Russell 1000 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"117,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"HUBB","HUBBELL INC","Industrials","Equity","18,613,246.08","0.04","18,613,246.08","37,752.00","493.04","United States","NYSE","USD","1.00","USD","-"
"DOW","DOW INC","Materials","Equity","18,600,399.96","0.04","18,600,399.96","498,403.00","37.32","United States","NYSE","USD","1.00","USD","-"
"NVT","NVENT ELECTRIC PLC","Industrials","Equity","18,595,396.90","0.04","18,595,396.90","111,530.00","166.73","United States","NYSE","USD","1.00","USD","-"
"FICO","FAIR ISAAC CORP","Information Technology","Equity","18,475,129.47","0.04","18,475,129.47","16,373.00","1,128.39","United States","NYSE","USD","1.00","USD","-"
"AVB","AVALONBAY COMMUNITIES REIT INC","Real Estate","Equity","18,433,898.01","0.04","18,433,898.01","99,219.00","185.79","United States","NYSE","USD","1.00","USD","-"
"LYV","LIVE NATION ENTERTAINMENT INC","Communication","Equity","18,432,228.75","0.04","18,432,228.75","111,205.00","165.75","United States","NYSE","USD","1.00","USD","-"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","18,271,847.90","0.04","18,271,847.90","266,470.00","68.57","United States","NYSE","USD","1.00","USD","-"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","18,023,070.00","0.04","18,023,070.00","243,555.00","74.00","United States","NYSE","USD","1.00","USD","-"
"DG","DOLLAR GENERAL CORP","Consumer Staples","Equity","17,952,336.39","0.04","17,952,336.39","154,137.00","116.47","United States","NYSE","USD","1.00","USD","-"
"MTZ","MASTEC INC","Industrials","Equity","17,843,870.14","0.04","17,843,870.14","43,282.00","412.27","United States","NYSE","USD","1.00","USD","-"
"ALAB","ASTERA LABS INC","Information Technology","Equity","17,734,889.90","0.04","17,734,889.90","90,646.00","195.65","United States","NASDAQ","USD","1.00","USD","-"
"ES","EVERSOURCE ENERGY","Utilities","Equity","17,689,375.52","0.04","17,689,375.52","263,863.00","67.04","United States","NYSE","USD","1.00","USD","-"
"VEEV","VEEVA SYSTEMS INC CLASS A","Health Care","Equity","17,607,699.00","0.04","17,607,699.00","104,652.00","168.25","United States","NYSE","USD","1.00","USD","-"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","17,581,638.06","0.04","17,581,638.06","338,499.00","51.94","United States","NASDAQ","USD","1.00","USD","-"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Equity","17,535,106.40","0.04","17,535,106.40","108,208.00","162.05","United States","NASDAQ","USD","1.00","USD","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Financials","Equity","17,519,071.50","0.04","17,519,071.50","370,774.00","47.25","United States","NYSE","USD","1.00","USD","-"
"FE","FIRSTENERGY CORP","Utilities","Equity","17,510,105.33","0.04","17,510,105.33","387,649.00","45.17","United States","NYSE","USD","1.00","USD","-"
"EQR","EQUITY RESIDENTIAL REIT","Real Estate","Equity","17,450,133.88","0.04","17,450,133.88","264,958.00","65.86","United States","NYSE","USD","1.00","USD","-"
"LPLA","LPL FINANCIAL HOLDINGS INC","Financials","Equity","17,348,627.84","0.04","17,348,627.84","56,032.00","309.62","United States","NASDAQ","USD","1.00","USD","-"
"WTW","WILLIS TOWERS WATSON PLC","Financials","Equity","17,309,787.18","0.04","17,309,787.18","67,074.00","258.07","United States","NASDAQ","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","17,281,231.80","0.04","17,281,231.80","224,665.00","76.92","United States","NYSE","USD","1.00","USD","-"
"PPG","PPG INDUSTRIES INC","Materials","Equity","17,274,881.91","0.04","17,274,881.91","158,587.00","108.93","United States","NYSE","USD","1.00","USD","-"
"RVMD","REVOLUTION MEDICINES INC","Health Care","Equity","17,235,301.91","0.04","17,235,301.91","120,941.00","142.51","United States","NASDAQ","USD","1.00","USD","-"
"AWK","AMERICAN WATER WORKS INC","Utilities","Equity","17,167,490.80","0.04","17,167,490.80","136,034.00","126.20","United States","NYSE","USD","1.00","USD","-"
"VRSK","VERISK ANALYTICS INC","Industrials","Equity","17,035,419.42","0.04","17,035,419.42","97,518.00","174.69","United States","NASDAQ","USD","1.00","USD","-"
"RF","REGIONS FINANCIAL CORP","Financials","Equity","17,004,248.95","0.04","17,004,248.95","608,381.00","27.95","United States","NYSE","USD","1.00","USD","-"
"UTHR","UNITED THERAPEUTICS CORP","Health Care","Equity","16,879,032.90","0.04","16,879,032.90","29,655.00","569.18","United States","NASDAQ","USD","1.00","USD","-"
"DXCM","DEXCOM INC","Health Care","Equity","16,668,508.78","0.04","16,668,508.78","273,658.00","60.91","United States","NASDAQ","USD","1.00","USD","-"
"TROW","T ROWE PRICE GROUP INC","Financials","Equity","16,659,550.98","0.04","16,659,550.98","160,822.00","103.59","United States","NASDAQ","USD","1.00","USD","-"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","16,604,123.55","0.04","16,604,123.55","31,535.00","526.53","United States","NASDAQ","USD","1.00","USD","-"
"P","EVERPURE INC CLASS A","Information Technology","Equity","16,599,585.60","0.04","16,599,585.60","218,272.00","76.05","United States","NYSE","USD","1.00","USD","-"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","16,530,951.30","0.04","16,530,951.30","75,615.00","218.62","United States","NASDAQ","USD","1.00","USD","-"
"XPO","XPO INC","Industrials","Equity","16,410,756.00","0.03","16,410,756.00","79,325.00","206.88","United States","NYSE","USD","1.00","USD","-"
"VRSN","VERISIGN INC","Information Technology","Equity","16,391,858.08","0.03","16,391,858.08","58,864.00","278.47","United States","NASDAQ","USD","1.00","USD","-"
"ALB","ALBEMARLE CORP","Materials","Equity","16,252,799.00","0.03","16,252,799.00","81,940.00","198.35","United States","NYSE","USD","1.00","USD","-"
"ARES","ARES MANAGEMENT CORP CLASS A","Financials","Equity","16,177,722.90","0.03","16,177,722.90","131,366.00","123.15","United States","NYSE","USD","1.00","USD","-"
"MDB","MONGODB INC CLASS A","Information Technology","Equity","16,152,477.58","0.03","16,152,477.58","55,049.00","293.42","United States","NASDAQ","USD","1.00","USD","-"
"TPL","TEXAS PACIFIC LAND CORP","Energy","Equity","16,121,634.76","0.03","16,121,634.76","40,397.00","399.08","United States","NYSE","USD","1.00","USD","-"
"PHM","PULTEGROUP INC","Consumer Discretionary","Equity","16,056,675.36","0.03","16,056,675.36","137,448.00","116.82","United States","NYSE","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","16,037,386.04","0.03","16,037,386.04","49,804.00","322.01","United States","NYSE","USD","1.00","USD","-"
"MTSI","MACOM TECHNOLOGY SOLUTIONS INC","Information Technology","Equity","15,998,220.21","0.03","15,998,220.21","46,443.00","344.47","United States","NASDAQ","USD","1.00","USD","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","15,831,409.72","0.03","15,831,409.72","81,116.00","195.17","United States","NYSE","USD","1.00","USD","-"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","15,800,942.80","0.03","15,800,942.80","168,310.00","93.88","United States","NYSE","USD","1.00","USD","-"
"NTAP","NETAPP INC","Information Technology","Equity","15,783,388.00","0.03","15,783,388.00","139,676.00","113.00","United States","NASDAQ","USD","1.00","USD","-"
"CPNG","COUPANG INC CLASS A","Consumer Discretionary","Equity","15,776,344.08","0.03","15,776,344.08","916,164.00","17.22","United States","NYSE","USD","1.00","USD","-"
"CMS","CMS ENERGY CORP","Utilities","Equity","15,733,288.92","0.03","15,733,288.92","212,727.00","73.96","United States","NYSE","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","15,736,794.66","0.03","15,736,794.66","334,683.00","47.02","United States","NYSE","USD","1.00","USD","-"
"MKL","MARKEL GROUP INC","Financials","Equity","15,593,140.11","0.03","15,593,140.11","8,663.00","1,799.97","United States","NYSE","USD","1.00","USD","-"
"EXE","EXPAND ENERGY CORP","Energy","Equity","15,508,874.32","0.03","15,508,874.32","159,196.00","97.42","United States","NASDAQ","USD","1.00","USD","-"
"ENTG","ENTEGRIS INC","Information Technology","Equity","15,495,292.74","0.03","15,495,292.74","104,939.00","147.66","United States","NASDAQ","USD","1.00","USD","-"
"WWD","WOODWARD INC","Industrials","Equity","15,471,119.79","0.03","15,471,119.79","41,727.00","370.77","United States","NASDAQ","USD","1.00","USD","-"
"VLTO","VERALTO CORP","Industrials","Equity","15,413,554.49","0.03","15,413,554.49","173,713.00","88.73","United States","NYSE","USD","1.00","USD","-"
"INSM","INSMED INC","Health Care","Equity","15,399,300.00","0.03","15,399,300.00","146,660.00","105.00","United States","NASDAQ","USD","1.00","USD","-"
"ATI","ATI INC","Industrials","Equity","15,341,928.54","0.03","15,341,928.54","94,319.00","162.66","United States","NYSE","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","15,218,964.32","0.03","15,218,964.32","152,144.00","100.03","United States","NASDAQ","USD","1.00","USD","-"
"FSLR","FIRST SOLAR INC","Information Technology","Equity","15,196,276.54","0.03","15,196,276.54","70,822.00","214.57","United States","NASDAQ","USD","1.00","USD","-"
"WSM","WILLIAMS SONOMA INC","Consumer Discretionary","Equity","15,155,994.60","0.03","15,155,994.60","82,630.00","183.42","United States","NYSE","USD","1.00","USD","-"
"SW","SMURFIT WESTROCK PLC","Materials","Equity","15,115,353.44","0.03","15,115,353.44","363,088.00","41.63","United States","NYSE","USD","1.00","USD","-"
"LH","LABCORP HOLDINGS INC","Health Care","Equity","15,109,601.65","0.03","15,109,601.65","58,553.00","258.05","United States","NYSE","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","15,014,909.52","0.03","15,014,909.52","78,678.00","190.84","United States","NYSE","USD","1.00","USD","-"
"EFX","EQUIFAX INC","Industrials","Equity","15,007,958.34","0.03","15,007,958.34","85,457.00","175.62","United States","NYSE","USD","1.00","USD","-"
"CRS","CARPENTER TECHNOLOGY CORP","Industrials","Equity","14,953,588.02","0.03","14,953,588.02","33,593.00","445.14","United States","NYSE","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","14,945,367.50","0.03","14,945,367.50","99,470.00","150.25","United States","NYSE","USD","1.00","USD","-"
"ILMN","ILLUMINA INC","Health Care","Equity","14,913,266.94","0.03","14,913,266.94","107,514.00","138.71","United States","NASDAQ","USD","1.00","USD","-"
"RDDT","REDDIT INC CLASS A","Communication","Equity","14,880,265.95","0.03","14,880,265.95","90,761.00","163.95","United States","NYSE","USD","1.00","USD","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","14,628,599.64","0.03","14,628,599.64","171,516.00","85.29","United States","NYSE","USD","1.00","USD","-"
"CPAY","CORPAY INC","Financials","Equity","14,614,544.25","0.03","14,614,544.25","47,799.00","305.75","United States","NYSE","USD","1.00","USD","-"
"STE","STERIS","Health Care","Equity","14,614,729.30","0.03","14,614,729.30","68,389.00","213.70","United States","NYSE","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","14,517,967.86","0.03","14,517,967.86","95,601.00","151.86","United States","NYSE","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","14,336,894.79","0.03","14,336,894.79","660,991.00","21.69","United States","NYSE","USD","1.00","USD","-"
"MKSI","MKS","Information Technology","Equity","14,322,416.64","0.03","14,322,416.64","47,616.00","300.79","United States","NASDAQ","USD","1.00","USD","-"
"VTRS","VIATRIS INC","Health Care","Equity","14,246,583.60","0.03","14,246,583.60","819,240.00","17.39","United States","NASDAQ","USD","1.00","USD","-"
"DD","DUPONT DE NEMOURS INC","Materials","Equity","14,145,154.92","0.03","14,145,154.92","292,497.00","48.36","United States","NYSE","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","14,136,654.04","0.03","14,136,654.04","82,492.00","171.37","United States","NASDAQ","USD","1.00","USD","-"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","14,081,402.40","0.03","14,081,402.40","595,660.00","23.64","United States","NASDAQ","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","14,009,713.90","0.03","14,009,713.90","179,015.00","78.26","United States","NYSE","USD","1.00","USD","-"
"FFIV","F5 INC","Information Technology","Equity","13,900,510.78","0.03","13,900,510.78","40,289.00","345.02","United States","NASDAQ","USD","1.00","USD","-"
"HPQ","HP INC","Information Technology","Equity","13,773,638.00","0.03","13,773,638.00","656,200.00","20.99","United States","NYSE","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","13,767,309.74","0.03","13,767,309.74","61,618.00","223.43","United States","NYSE","USD","1.00","USD","-"
"FWONK","LIBERTY MEDIA FORMULA ONE SERIES C","Communication","Equity","13,751,655.84","0.03","13,751,655.84","147,108.00","93.48","United States","NASDAQ","USD","1.00","USD","-"
"RGLD","ROYAL GOLD INC","Materials","Equity","13,717,416.72","0.03","13,717,416.72","58,954.00","232.68","United States","NASDAQ","USD","1.00","USD","-"
"RPRX","ROYALTY PHARMA PLC CLASS A","Health Care","Equity","13,696,015.80","0.03","13,696,015.80","272,829.00","50.20","United States","NASDAQ","USD","1.00","USD","-"
"USFD","US FOODS HOLDING CORP","Consumer Staples","Equity","13,639,464.96","0.03","13,639,464.96","156,992.00","86.88","United States","NYSE","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","13,634,994.42","0.03","13,634,994.42","13,634,994.00","100.00","United States","-","USD","1.00","USD","-"
"BURL","BURLINGTON STORES INC","Consumer Discretionary","Equity","13,585,139.40","0.03","13,585,139.40","44,309.00","306.60","United States","NYSE","USD","1.00","USD","-"
"SOFI","SOFI TECHNOLOGIES INC","Financials","Equity","13,587,008.00","0.03","13,587,008.00","849,188.00","16.00","United States","NASDAQ","USD","1.00","USD","-"
"RS","RELIANCE STEEL & ALUMINUM","Materials","Equity","13,579,927.20","0.03","13,579,927.20","36,792.00","369.10","United States","NYSE","USD","1.00","USD","-"
"FTV","FORTIVE CORP","Industrials","Equity","13,532,162.70","0.03","13,532,162.70","222,203.00","60.90","United States","NYSE","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","13,431,968.79","0.03","13,431,968.79","36,237.00","370.67","United States","NYSE","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","13,351,627.59","0.03","13,351,627.59","322,581.00","41.39","United States","NYSE","USD","1.00","USD","-"
"RBA","RB GLOBAL INC","Industrials","Equity","13,335,747.05","0.03","13,335,747.05","128,935.00","103.43","Canada","NYSE","USD","1.00","USD","-"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","13,337,827.84","0.03","13,337,827.84","373,504.00","35.71","United States","NYSE","USD","1.00","USD","-"
"EVRG","EVERGY INC","Utilities","Equity","13,309,933.32","0.03","13,309,933.32","160,884.00","82.73","United States","NASDAQ","USD","1.00","USD","-"
"BWXT","BWX TECHNOLOGIES INC","Industrials","Equity","13,261,269.98","0.03","13,261,269.98","63,182.00","209.89","United States","NYSE","USD","1.00","USD","-"
"RBC","RBC BEARINGS INC","Industrials","Equity","13,232,502.52","0.03","13,232,502.52","21,638.00","611.54","United States","NYSE","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","13,216,232.32","0.03","13,216,232.32","194,528.00","67.94","United States","NYSE","USD","1.00","USD","-"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Industrials","Equity","13,187,729.88","0.03","13,187,729.88","54,452.00","242.19","United States","NASDAQ","USD","1.00","USD","-"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","13,053,698.08","0.03","13,053,698.08","134,908.00","96.76","United States","NASDAQ","USD","1.00","USD","-"
"BAM","BROOKFIELD ASSET MANAGEMENT VOTING","Financials","Equity","13,016,879.26","0.03","13,016,879.26","266,794.00","48.79","Canada","NYSE","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","12,921,878.40","0.03","12,921,878.40","108,880.00","118.68","United States","NYSE","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","12,889,503.55","0.03","12,889,503.55","179,795.00","71.69","United States","NASDAQ","USD","1.00","USD","-"
"AFRM","AFFIRM HOLDINGS INC CLASS A","Financials","Equity","12,851,479.68","0.03","12,851,479.68","190,788.00","67.36","United States","NASDAQ","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","12,719,555.21","0.03","12,719,555.21","177,871.00","71.51","United States","NYSE","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","12,670,967.28","0.03","12,670,967.28","317,409.00","39.92","United States","NYSE","USD","1.00","USD","-"
"LEN","LENNAR A CORP CLASS A","Consumer Discretionary","Equity","12,604,903.88","0.03","12,604,903.88","143,662.00","87.74","United States","NYSE","USD","1.00","USD","-"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","Equity","12,477,200.01","0.03","12,477,200.01","81,609.00","152.89","United States","NYSE","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","12,442,226.47","0.03","12,442,226.47","119,167.00","104.41","United States","NYSE","USD","1.00","USD","-"
"PTC","PTC INC","Information Technology","Equity","12,412,492.55","0.03","12,412,492.55","84,067.00","147.65","United States","NASDAQ","USD","1.00","USD","-"
"SNX","TD SYNNEX CORP","Information Technology","Equity","12,393,304.20","0.03","12,393,304.20","53,316.00","232.45","United States","NYSE","USD","1.00","USD","-"
"WCC","WESCO INTERNATIONAL INC","Industrials","Equity","12,393,783.36","0.03","12,393,783.36","35,322.00","350.88","United States","NYSE","USD","1.00","USD","-"
"TLN","TALEN ENERGY CORP","Utilities","Equity","12,374,967.30","0.03","12,374,967.30","31,686.00","390.55","United States","NASDAQ","USD","1.00","USD","-"
"ITT","ITT INC","Industrials","Equity","12,320,284.68","0.03","12,320,284.68","59,292.00","207.79","United States","NYSE","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","12,305,384.11","0.03","12,305,384.11","424,763.00","28.97","United States","NYSE","USD","1.00","USD","-"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Financials","Equity","12,306,546.00","0.03","12,306,546.00","6,300.00","1,953.42","United States","NASDAQ","USD","1.00","USD","-"
"IP","INTERNATIONAL PAPER","Materials","Equity","12,157,098.48","0.03","12,157,098.48","367,506.00","33.08","United States","NYSE","USD","1.00","USD","-"
"SMCI","SUPER MICRO COMPUTER INC","Information Technology","Equity","12,043,524.50","0.03","12,043,524.50","358,225.00","33.62","United States","NASDAQ","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","12,039,197.10","0.03","12,039,197.10","507,983.00","23.70","United States","NYSE","USD","1.00","USD","-"
"MRNA","MODERNA INC","Health Care","Equity","12,012,048.18","0.03","12,012,048.18","247,467.00","48.54","United States","NASDAQ","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","11,940,476.83","0.03","11,940,476.83","44,659.00","267.37","United States","NYSE","USD","1.00","USD","-"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","11,824,549.17","0.03","11,824,549.17","168,609.00","70.13","United States","NYSE","USD","1.00","USD","-"
"THC","TENET HEALTHCARE CORP","Health Care","Equity","11,813,975.28","0.03","11,813,975.28","60,856.00","194.13","United States","NYSE","USD","1.00","USD","-"
"TSCO","TRACTOR SUPPLY","Consumer Discretionary","Equity","11,811,088.80","0.03","11,811,088.80","372,120.00","31.74","United States","NASDAQ","USD","1.00","USD","-"
"OVV","OVINTIV INC","Energy","Equity","11,741,826.39","0.02","11,741,826.39","201,369.00","58.31","United States","NYSE","USD","1.00","USD","-"
"BRO","BROWN & BROWN INC","Financials","Equity","11,738,464.65","0.02","11,738,464.65","202,213.00","58.05","United States","NYSE","USD","1.00","USD","-"
"LII","LENNOX INTERNATIONAL INC","Industrials","Equity","11,716,019.28","0.02","11,716,019.28","22,248.00","526.61","United States","NYSE","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","11,698,548.28","0.02","11,698,548.28","217,526.00","53.78","United States","NYSE","USD","1.00","USD","-"
"AKAM","AKAMAI TECHNOLOGIES INC","Information Technology","Equity","11,683,702.94","0.02","11,683,702.94","100,126.00","116.69","United States","NASDAQ","USD","1.00","USD","-"
"LDOS","LEIDOS HOLDINGS INC","Industrials","Equity","11,674,526.92","0.02","11,674,526.92","88,942.00","131.26","United States","NYSE","USD","1.00","USD","-"
"EWBC","EAST WEST BANCORP INC","Financials","Equity","11,632,000.07","0.02","11,632,000.07","95,399.00","121.93","United States","NASDAQ","USD","1.00","USD","-"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Health Care","Equity","11,582,510.73","0.02","11,582,510.73","138,929.00","83.37","United States","NYSE","USD","1.00","USD","-"
"HEIA","HEICO CORP CLASS A","Industrials","Equity","11,552,125.28","0.02","11,552,125.28","52,336.00","220.73","United States","NYSE","USD","1.00","USD","-"
"BG","BUNGE GLOBAL SA","Consumer Staples","Equity","11,503,057.50","0.02","11,503,057.50","92,954.00","123.75","United States","NYSE","USD","1.00","USD","-"
"IEX","IDEX CORP","Industrials","Equity","11,490,602.99","0.02","11,490,602.99","53,477.00","214.87","United States","NYSE","USD","1.00","USD","-"
"APG","API GROUP CORP","Industrials","Equity","11,480,755.09","0.02","11,480,755.09","257,243.00","44.63","United States","NYSE","USD","1.00","USD","-"
"LSCC","LATTICE SEMICONDUCTOR CORP","Information Technology","Equity","11,468,669.12","0.02","11,468,669.12","95,636.00","119.92","United States","NASDAQ","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","11,432,723.61","0.02","11,432,723.61","210,199.00","54.39","United States","NYSE","USD","1.00","USD","-"
"AA","ALCOA CORP","Materials","Equity","11,385,696.96","0.02","11,385,696.96","181,764.00","62.64","United States","NYSE","USD","1.00","USD","-"
"NVR","NVR INC","Consumer Discretionary","Equity","11,332,691.10","0.02","11,332,691.10","1,886.00","6,008.85","United States","NYSE","USD","1.00","USD","-"
"ROKU","ROKU INC CLASS A","Communication","Equity","11,296,937.28","0.02","11,296,937.28","89,184.00","126.67","United States","NASDAQ","USD","1.00","USD","-"
"WPC","W. P. CAREY REIT INC","Real Estate","Equity","11,286,673.10","0.02","11,286,673.10","152,729.00","73.90","United States","NYSE","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","11,262,547.53","0.02","11,262,547.53","122,967.00","91.59","United States","NYSE","USD","1.00","USD","-"
"FLUT","FLUTTER ENTERTAINMENT PLC","Consumer Discretionary","Equity","11,190,190.00","0.02","11,190,190.00","110,575.00","101.20","United States","NYSE","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","11,130,025.50","0.02","11,130,025.50","190,550.00","58.41","United States","NYSE","USD","1.00","USD","-"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Financials","Equity","11,101,061.88","0.02","11,101,061.88","496,026.00","22.38","United States","NYSE","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","10,921,104.54","0.02","10,921,104.54","111,702.00","97.77","United States","NASDAQ","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","10,872,012.97","0.02","10,872,012.97","462,049.00","23.53","United States","NYSE","USD","1.00","USD","-"
"SUI","SUN COMMUNITIES REIT INC","Real Estate","Equity","10,816,301.72","0.02","10,816,301.72","85,796.00","126.07","United States","NYSE","USD","1.00","USD","-"
"GNRC","GENERAC HOLDINGS INC","Industrials","Equity","10,759,361.25","0.02","10,759,361.25","40,335.00","266.75","United States","NYSE","USD","1.00","USD","-"
"JLL","JONES LANG LASALLE INC","Real Estate","Equity","10,751,510.38","0.02","10,751,510.38","32,773.00","328.06","United States","NYSE","USD","1.00","USD","-"
"TEAM","ATLASSIAN CORP CLASS A","Information Technology","Equity","10,730,715.27","0.02","10,730,715.27","116,171.00","92.37","United States","NASDAQ","USD","1.00","USD","-"
"ZS","ZSCALER INC","Information Technology","Equity","10,692,244.20","0.02","10,692,244.20","69,980.00","152.79","United States","NASDAQ","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","10,687,825.32","0.02","10,687,825.32","81,987.00","130.36","United States","NYSE","USD","1.00","USD","-"
"NDSN","NORDSON CORP","Industrials","Equity","10,682,435.61","0.02","10,682,435.61","37,597.00","284.13","United States","NASDAQ","USD","1.00","USD","-"
"DECK","DECKERS OUTDOOR CORP","Consumer Discretionary","Equity","10,602,142.08","0.02","10,602,142.08","103,214.00","102.72","United States","NYSE","USD","1.00","USD","-"
"MAS","MASCO CORP","Industrials","Equity","10,548,390.64","0.02","10,548,390.64","146,648.00","71.93","United States","NYSE","USD","1.00","USD","-"
"SCCO","SOUTHERN COPPER CORP","Materials","Equity","10,514,760.10","0.02","10,514,760.10","58,565.00","179.54","Peru","NYSE","USD","1.00","USD","-"
"WRB","WR BERKLEY CORP","Financials","Equity","10,494,708.32","0.02","10,494,708.32","157,744.00","66.53","United States","NYSE","USD","1.00","USD","-"
"CSL","CARLISLE COMPANIES INC","Industrials","Equity","10,469,560.70","0.02","10,469,560.70","29,045.00","360.46","United States","NYSE","USD","1.00","USD","-"
"MLI","MUELLER INDUSTRIES INC","Industrials","Equity","10,423,059.36","0.02","10,423,059.36","75,661.00","137.76","United States","NYSE","USD","1.00","USD","-"
"WSO","WATSCO INC","Industrials","Equity","10,418,513.28","0.02","10,418,513.28","24,272.00","429.24","United States","NYSE","USD","1.00","USD","-"
"EG","EVEREST GROUP LTD","Financials","Equity","10,366,538.29","0.02","10,366,538.29","29,473.00","351.73","United States","NYSE","USD","1.00","USD","-"
"HST","HOST HOTELS & RESORTS REIT INC","Real Estate","Equity","10,356,656.42","0.02","10,356,656.42","477,926.00","21.67","United States","NASDAQ","USD","1.00","USD","-"
"SSNC","SS AND C TECHNOLOGIES HOLDINGS INC","Industrials","Equity","10,322,505.40","0.02","10,322,505.40","147,254.00","70.10","United States","NASDAQ","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","10,277,614.50","0.02","10,277,614.50","166,170.00","61.85","United States","NASDAQ","USD","1.00","USD","-"
"LECO","LINCOLN ELECTRIC HOLDINGS INC","Industrials","Equity","10,257,554.08","0.02","10,257,554.08","37,834.00","271.12","United States","NASDAQ","USD","1.00","USD","-"
"VIK","VIKING HOLDINGS","Consumer Discretionary","Equity","10,223,095.59","0.02","10,223,095.59","121,747.00","83.97","United States","NYSE","USD","1.00","USD","-"
"CSGP","COSTAR GROUP INC","Real Estate","Equity","10,208,982.96","0.02","10,208,982.96","291,852.00","34.98","United States","NASDAQ","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","10,183,555.80","0.02","10,183,555.80","82,955.00","122.76","United States","NYSE","USD","1.00","USD","-"
"DTM","DT MIDSTREAM INC","Energy","Equity","10,176,442.78","0.02","10,176,442.78","70,606.00","144.13","United States","NYSE","USD","1.00","USD","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","10,160,203.50","0.02","10,160,203.50","96,534.00","105.25","United States","NYSE","USD","1.00","USD","-"
"CDW","CDW CORP","Information Technology","Equity","10,114,156.00","0.02","10,114,156.00","91,780.00","110.20","United States","NASDAQ","USD","1.00","USD","-"
