iShares Russell 1000 ETF
Fund Holdings as of,"Apr 24, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"117,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MTD","METTLER TOLEDO INC","Health Care","Equity","18,694,273.65","0.04","18,694,273.65","14,577.00","1,282.45","United States","NYSE","USD","1.00","USD","-"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","18,646,744.05","0.04","18,646,744.05","338,355.00","55.11","United States","NASDAQ","USD","1.00","USD","-"
"DG","DOLLAR GENERAL CORP","Consumer Staples","Equity","18,598,031.12","0.04","18,598,031.12","154,072.00","120.71","United States","NYSE","USD","1.00","USD","-"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","18,575,387.60","0.04","18,575,387.60","243,452.00","76.30","United States","NYSE","USD","1.00","USD","-"
"CW","CURTISS WRIGHT CORP","Industrials","Equity","18,490,748.10","0.04","18,490,748.10","25,770.00","717.53","United States","NYSE","USD","1.00","USD","-"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","18,341,343.02","0.04","18,341,343.02","266,357.00","68.86","United States","NYSE","USD","1.00","USD","-"
"HUM","HUMANA INC","Health Care","Equity","18,126,240.14","0.04","18,126,240.14","84,218.00","215.23","United States","NYSE","USD","1.00","USD","-"
"WDAY","WORKDAY INC CLASS A","Information Technology","Equity","18,113,819.76","0.04","18,113,819.76","151,251.00","119.76","United States","NASDAQ","USD","1.00","USD","-"
"ES","EVERSOURCE ENERGY","Utilities","Equity","18,103,868.64","0.04","18,103,868.64","263,751.00","68.64","United States","NYSE","USD","1.00","USD","-"
"AWK","AMERICAN WATER WORKS INC","Utilities","Equity","18,005,941.92","0.04","18,005,941.92","135,976.00","132.42","United States","NYSE","USD","1.00","USD","-"
"LPLA","LPL FINANCIAL HOLDINGS INC","Financials","Equity","17,951,124.08","0.04","17,951,124.08","56,008.00","320.51","United States","NASDAQ","USD","1.00","USD","-"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Equity","17,790,485.76","0.04","17,790,485.76","108,162.00","164.48","United States","NASDAQ","USD","1.00","USD","-"
"XPO","XPO INC","Industrials","Equity","17,735,810.88","0.04","17,735,810.88","79,291.00","223.68","United States","NYSE","USD","1.00","USD","-"
"TPL","TEXAS PACIFIC LAND CORP","Energy","Equity","17,723,185.80","0.04","17,723,185.80","40,380.00","438.91","United States","NYSE","USD","1.00","USD","-"
"CTRA","COTERRA ENERGY INC","Energy","Equity","17,640,635.95","0.04","17,640,635.95","526,115.00","33.53","United States","NYSE","USD","1.00","USD","-"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","17,606,613.10","0.04","17,606,613.10","31,522.00","558.55","United States","NASDAQ","USD","1.00","USD","-"
"PHM","PULTEGROUP INC","Consumer Discretionary","Equity","17,525,468.40","0.04","17,525,468.40","137,390.00","127.56","United States","NYSE","USD","1.00","USD","-"
"LYV","LIVE NATION ENTERTAINMENT INC","Communication","Equity","17,411,789.12","0.04","17,411,789.12","111,158.00","156.64","United States","NYSE","USD","1.00","USD","-"
"PPG","PPG INDUSTRIES INC","Materials","Equity","17,405,496.00","0.04","17,405,496.00","158,520.00","109.80","United States","NYSE","USD","1.00","USD","-"
"VRSK","VERISK ANALYTICS INC","Industrials","Equity","17,310,940.43","0.04","17,310,940.43","97,477.00","177.59","United States","NASDAQ","USD","1.00","USD","-"
"ZM","ZOOM COMMUNICATIONS INC CLASS A","Information Technology","Equity","17,195,713.47","0.04","17,195,713.47","186,849.00","92.03","United States","NASDAQ","USD","1.00","USD","-"
"AVB","AVALONBAY COMMUNITIES REIT INC","Real Estate","Equity","17,096,131.26","0.04","17,096,131.26","99,177.00","172.38","United States","NYSE","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","17,008,931.80","0.04","17,008,931.80","224,570.00","75.74","United States","NYSE","USD","1.00","USD","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Financials","Equity","16,948,315.41","0.04","16,948,315.41","370,617.00","45.73","United States","NYSE","USD","1.00","USD","-"
"RF","REGIONS FINANCIAL CORP","Financials","Equity","16,881,494.48","0.04","16,881,494.48","608,123.00","27.76","United States","NYSE","USD","1.00","USD","-"
"VEEV","VEEVA SYSTEMS INC CLASS A","Health Care","Equity","16,855,487.04","0.04","16,855,487.04","104,608.00","161.13","United States","NYSE","USD","1.00","USD","-"
"DXCM","DEXCOM INC","Health Care","Equity","16,841,980.94","0.04","16,841,980.94","273,542.00","61.57","United States","NASDAQ","USD","1.00","USD","-"
"UTHR","UNITED THERAPEUTICS CORP","Health Care","Equity","16,811,756.72","0.04","16,811,756.72","29,642.00","567.16","United States","NASDAQ","USD","1.00","USD","-"
"FTAI","FTAI AVIATION LTD","Industrials","Equity","16,758,680.20","0.04","16,758,680.20","71,972.00","232.85","United States","NASDAQ","USD","1.00","USD","-"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","16,588,201.01","0.04","16,588,201.01","75,583.00","219.47","United States","NASDAQ","USD","1.00","USD","-"
"MKL","MARKEL GROUP INC","Financials","Equity","16,559,904.55","0.04","16,559,904.55","8,659.00","1,912.45","United States","NYSE","USD","1.00","USD","-"
"EQR","EQUITY RESIDENTIAL REIT","Real Estate","Equity","16,489,311.96","0.04","16,489,311.96","264,846.00","62.26","United States","NYSE","USD","1.00","USD","-"
"FICO","FAIR ISAAC CORP","Information Technology","Equity","16,443,247.52","0.04","16,443,247.52","16,366.00","1,004.72","United States","NYSE","USD","1.00","USD","-"
"ENTG","ENTEGRIS INC","Information Technology","Equity","16,361,366.12","0.04","16,361,366.12","104,894.00","155.98","United States","NASDAQ","USD","1.00","USD","-"
"RVMD","REVOLUTION MEDICINES INC","Health Care","Equity","16,356,417.00","0.04","16,356,417.00","120,890.00","135.30","United States","NASDAQ","USD","1.00","USD","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","16,302,346.92","0.04","16,302,346.92","81,082.00","201.06","United States","NYSE","USD","1.00","USD","-"
"MTZ","MASTEC INC","Industrials","Equity","16,272,455.68","0.04","16,272,455.68","43,264.00","376.12","United States","NYSE","USD","1.00","USD","-"
"CMS","CMS ENERGY CORP","Utilities","Equity","16,217,823.99","0.04","16,217,823.99","212,637.00","76.27","United States","NYSE","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","16,054,622.59","0.03","16,054,622.59","334,541.00","47.99","United States","NYSE","USD","1.00","USD","-"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","15,986,069.78","0.03","15,986,069.78","168,239.00","95.02","United States","NYSE","USD","1.00","USD","-"
"TROW","T ROWE PRICE GROUP INC","Financials","Equity","15,924,291.24","0.03","15,924,291.24","160,754.00","99.06","United States","NASDAQ","USD","1.00","USD","-"
"NVT","NVENT ELECTRIC PLC","Industrials","Equity","15,849,538.11","0.03","15,849,538.11","111,483.00","142.17","United States","NYSE","USD","1.00","USD","-"
"VRSN","VERISIGN INC","Information Technology","Equity","15,839,458.80","0.03","15,839,458.80","58,839.00","269.20","United States","NASDAQ","USD","1.00","USD","-"
"WSM","WILLIAMS SONOMA INC","Consumer Discretionary","Equity","15,738,477.25","0.03","15,738,477.25","82,595.00","190.55","United States","NYSE","USD","1.00","USD","-"
"SOFI","SOFI TECHNOLOGIES INC","Financials","Equity","15,652,388.32","0.03","15,652,388.32","848,828.00","18.44","United States","NASDAQ","USD","1.00","USD","-"
"P","EVERPURE INC CLASS A","Information Technology","Equity","15,584,525.97","0.03","15,584,525.97","218,179.00","71.43","United States","NYSE","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","15,510,768.00","0.03","15,510,768.00","99,428.00","156.00","United States","NYSE","USD","1.00","USD","-"
"LH","LABCORP HOLDINGS INC","Health Care","Equity","15,439,686.40","0.03","15,439,686.40","58,528.00","263.80","United States","NYSE","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","15,435,654.15","0.03","15,435,654.15","78,645.00","196.27","United States","NYSE","USD","1.00","USD","-"
"ALB","ALBEMARLE CORP","Materials","Equity","15,425,168.65","0.03","15,425,168.65","81,905.00","188.33","United States","NYSE","USD","1.00","USD","-"
"VLTO","VERALTO CORP","Industrials","Equity","15,387,888.18","0.03","15,387,888.18","173,639.00","88.62","United States","NYSE","USD","1.00","USD","-"
"EXE","EXPAND ENERGY CORP","Energy","Equity","15,346,304.32","0.03","15,346,304.32","159,128.00","96.44","United States","NASDAQ","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","15,241,563.28","0.03","15,241,563.28","49,783.00","306.16","United States","NYSE","USD","1.00","USD","-"
"WWD","WOODWARD INC","Industrials","Equity","15,221,699.55","0.03","15,221,699.55","41,709.00","364.95","United States","NASDAQ","USD","1.00","USD","-"
"NTAP","NETAPP INC","Information Technology","Equity","15,177,764.07","0.03","15,177,764.07","139,617.00","108.71","United States","NASDAQ","USD","1.00","USD","-"
"STE","STERIS","Health Care","Equity","15,162,248.00","0.03","15,162,248.00","68,360.00","221.80","United States","NYSE","USD","1.00","USD","-"
"ARES","ARES MANAGEMENT CORP CLASS A","Financials","Equity","15,130,851.30","0.03","15,130,851.30","131,310.00","115.23","United States","NYSE","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","15,107,527.86","0.03","15,107,527.86","152,079.00","99.34","United States","NASDAQ","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","15,092,104.71","0.03","15,092,104.71","82,457.00","183.03","United States","NASDAQ","USD","1.00","USD","-"
"CPAY","CORPAY INC","Financials","Equity","14,950,526.89","0.03","14,950,526.89","47,779.00","312.91","United States","NYSE","USD","1.00","USD","-"
"RGLD","ROYAL GOLD INC","Materials","Equity","14,871,322.44","0.03","14,871,322.44","58,929.00","252.36","United States","NASDAQ","USD","1.00","USD","-"
"EFX","EQUIFAX INC","Industrials","Equity","14,732,559.87","0.03","14,732,559.87","85,421.00","172.47","United States","NYSE","USD","1.00","USD","-"
"BURL","BURLINGTON STORES INC","Consumer Discretionary","Equity","14,694,093.30","0.03","14,694,093.30","44,290.00","331.77","United States","NYSE","USD","1.00","USD","-"
"USFD","US FOODS HOLDING CORP","Consumer Staples","Equity","14,625,410.00","0.03","14,625,410.00","156,925.00","93.20","United States","NYSE","USD","1.00","USD","-"
"ATI","ATI INC","Industrials","Equity","14,543,478.54","0.03","14,543,478.54","94,279.00","154.26","United States","NYSE","USD","1.00","USD","-"
"SW","SMURFIT WESTROCK PLC","Materials","Equity","14,502,842.64","0.03","14,502,842.64","362,934.00","39.96","United States","NYSE","USD","1.00","USD","-"
"CRS","CARPENTER TECHNOLOGY CORP","Industrials","Equity","14,354,350.92","0.03","14,354,350.92","33,579.00","427.48","United States","NYSE","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","14,291,157.30","0.03","14,291,157.30","660,710.00","21.63","United States","NYSE","USD","1.00","USD","-"
"CNC","CENTENE CORP","Health Care","Equity","14,234,398.86","0.03","14,234,398.86","340,373.00","41.82","United States","NYSE","USD","1.00","USD","-"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","14,176,687.47","0.03","14,176,687.47","98,593.00","143.79","United States","NYSE","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","14,100,833.60","0.03","14,100,833.60","95,560.00","147.56","United States","NYSE","USD","1.00","USD","-"
"BWXT","BWX TECHNOLOGIES INC","Industrials","Equity","14,093,038.25","0.03","14,093,038.25","63,155.00","223.15","United States","NYSE","USD","1.00","USD","-"
"RDDT","REDDIT INC CLASS A","Communication","Equity","14,051,930.58","0.03","14,051,930.58","90,722.00","154.89","United States","NYSE","USD","1.00","USD","-"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","13,990,791.25","0.03","13,990,791.25","134,851.00","103.75","United States","NASDAQ","USD","1.00","USD","-"
"MDB","MONGODB INC CLASS A","Information Technology","Equity","13,954,043.34","0.03","13,954,043.34","55,026.00","253.59","United States","NASDAQ","USD","1.00","USD","-"
"RBA","RB GLOBAL INC","Industrials","Equity","13,757,940.00","0.03","13,757,940.00","128,880.00","106.75","Canada","NYSE","USD","1.00","USD","-"
"ILMN","ILLUMINA INC","Health Care","Equity","13,743,007.84","0.03","13,743,007.84","107,468.00","127.88","United States","NASDAQ","USD","1.00","USD","-"
"FSLR","FIRST SOLAR INC","Information Technology","Equity","13,716,657.92","0.03","13,716,657.92","70,792.00","193.76","United States","NASDAQ","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","13,707,129.24","0.03","13,707,129.24","36,222.00","378.42","United States","NYSE","USD","1.00","USD","-"
"TSCO","TRACTOR SUPPLY","Consumer Discretionary","Equity","13,665,883.88","0.03","13,665,883.88","371,962.00","36.74","United States","NASDAQ","USD","1.00","USD","-"
"FTV","FORTIVE CORP","Industrials","Equity","13,568,638.81","0.03","13,568,638.81","222,109.00","61.09","United States","NYSE","USD","1.00","USD","-"
"DD","DUPONT DE NEMOURS INC","Materials","Equity","13,545,641.09","0.03","13,545,641.09","292,373.00","46.33","United States","NYSE","USD","1.00","USD","-"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Industrials","Equity","13,530,505.11","0.03","13,530,505.11","54,429.00","248.59","United States","NASDAQ","USD","1.00","USD","-"
"LEN","LENNAR A CORP CLASS A","Consumer Discretionary","Equity","13,505,674.05","0.03","13,505,674.05","143,601.00","94.05","United States","NYSE","USD","1.00","USD","-"
"RPRX","ROYALTY PHARMA PLC CLASS A","Health Care","Equity","13,466,567.94","0.03","13,466,567.94","272,713.00","49.38","United States","NASDAQ","USD","1.00","USD","-"
"MKSI","MKS","Information Technology","Equity","13,373,524.08","0.03","13,373,524.08","47,596.00","280.98","United States","NASDAQ","USD","1.00","USD","-"
"MTSI","MACOM TECHNOLOGY SOLUTIONS INC","Information Technology","Equity","13,353,111.72","0.03","13,353,111.72","46,423.00","287.64","United States","NASDAQ","USD","1.00","USD","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","13,341,694.26","0.03","13,341,694.26","171,443.00","77.82","United States","NYSE","USD","1.00","USD","-"
"BRO","BROWN & BROWN INC","Financials","Equity","13,320,169.30","0.03","13,320,169.30","202,127.00","65.90","United States","NYSE","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","13,171,847.28","0.03","13,171,847.28","119,116.00","110.58","United States","NYSE","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","13,161,295.62","0.03","13,161,295.62","108,834.00","120.93","United States","NYSE","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","13,111,089.04","0.03","13,111,089.04","61,592.00","212.87","United States","NYSE","USD","1.00","USD","-"
"EVRG","EVERGY INC","Utilities","Equity","13,063,083.68","0.03","13,063,083.68","160,816.00","81.23","United States","NASDAQ","USD","1.00","USD","-"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","13,063,229.58","0.03","13,063,229.58","595,407.00","21.94","United States","NASDAQ","USD","1.00","USD","-"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","13,055,874.65","0.03","13,055,874.65","373,345.00","34.97","United States","NYSE","USD","1.00","USD","-"
"FWONK","LIBERTY MEDIA FORMULA ONE SERIES C","Communication","Equity","13,028,275.60","0.03","13,028,275.60","147,046.00","88.60","United States","NASDAQ","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","12,995,480.89","0.03","12,995,480.89","179,719.00","72.31","United States","NASDAQ","USD","1.00","USD","-"
"LDOS","LEIDOS HOLDINGS INC","Industrials","Equity","12,985,318.24","0.03","12,985,318.24","88,904.00","146.06","United States","NYSE","USD","1.00","USD","-"
"HPQ","HP INC","Information Technology","Equity","12,980,676.59","0.03","12,980,676.59","655,921.00","19.79","United States","NYSE","USD","1.00","USD","-"
"ITT","ITT INC","Industrials","Equity","12,956,951.54","0.03","12,956,951.54","59,267.00","218.62","United States","NYSE","USD","1.00","USD","-"
"RS","RELIANCE STEEL & ALUMINUM","Materials","Equity","12,933,383.68","0.03","12,933,383.68","36,776.00","351.68","United States","NYSE","USD","1.00","USD","-"
"RBC","RBC BEARINGS INC","Industrials","Equity","12,750,511.79","0.03","12,750,511.79","21,629.00","589.51","United States","NYSE","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","12,729,720.46","0.03","12,729,720.46","178,939.00","71.14","United States","NYSE","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","12,720,415.80","0.03","12,720,415.80","322,444.00","39.45","United States","NYSE","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","12,709,408.01","0.03","12,709,408.01","507,767.00","25.03","United States","NYSE","USD","1.00","USD","-"
"BAM","BROOKFIELD ASSET MANAGEMENT VOTING","Financials","Equity","12,686,015.17","0.03","12,686,015.17","266,681.00","47.57","Canada","NYSE","USD","1.00","USD","-"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Health Care","Equity","12,673,276.20","0.03","12,673,276.20","138,870.00","91.26","United States","NYSE","USD","1.00","USD","-"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","Equity","12,649,680.18","0.03","12,649,680.18","81,574.00","155.07","United States","NYSE","USD","1.00","USD","-"
"MRNA","MODERNA INC","Health Care","Equity","12,548,674.26","0.03","12,548,674.26","247,362.00","50.73","United States","NASDAQ","USD","1.00","USD","-"
"APG","API GROUP CORP","Industrials","Equity","12,496,712.40","0.03","12,496,712.40","257,134.00","48.60","United States","NYSE","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","12,450,313.35","0.03","12,450,313.35","194,445.00","64.03","United States","NYSE","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","12,422,606.52","0.03","12,422,606.52","177,796.00","69.87","United States","NYSE","USD","1.00","USD","-"
"CDW","CDW CORP","Information Technology","Equity","12,414,392.12","0.03","12,414,392.12","91,741.00","135.32","United States","NASDAQ","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","12,357,822.30","0.03","12,357,822.30","317,274.00","38.95","United States","NYSE","USD","1.00","USD","-"
"FLUT","FLUTTER ENTERTAINMENT PLC","Consumer Discretionary","Equity","12,331,608.96","0.03","12,331,608.96","110,528.00","111.57","United States","NYSE","USD","1.00","USD","-"
"NVR","NVR INC","Consumer Discretionary","Equity","12,259,945.75","0.03","12,259,945.75","1,885.00","6,503.95","United States","NYSE","USD","1.00","USD","-"
"FFIV","F5 INC","Information Technology","Equity","12,208,859.52","0.03","12,208,859.52","40,272.00","303.16","United States","NASDAQ","USD","1.00","USD","-"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Financials","Equity","12,165,426.18","0.03","12,165,426.18","6,297.00","1,931.94","United States","NASDAQ","USD","1.00","USD","-"
"AFRM","AFFIRM HOLDINGS INC CLASS A","Financials","Equity","12,151,850.04","0.03","12,151,850.04","190,707.00","63.72","United States","NASDAQ","USD","1.00","USD","-"
"SNX","TD SYNNEX CORP","Information Technology","Equity","12,135,349.03","0.03","12,135,349.03","53,293.00","227.71","United States","NYSE","USD","1.00","USD","-"
"AA","ALCOA CORP","Materials","Equity","11,993,158.87","0.03","11,993,158.87","181,687.00","66.01","United States","NYSE","USD","1.00","USD","-"
"IP","INTERNATIONAL PAPER","Materials","Equity","11,993,977.50","0.03","11,993,977.50","367,350.00","32.65","United States","NYSE","USD","1.00","USD","-"
"VTRS","VIATRIS INC","Health Care","Equity","11,947,634.28","0.03","11,947,634.28","818,892.00","14.59","United States","NASDAQ","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","11,892,226.00","0.03","11,892,226.00","210,110.00","56.60","United States","NYSE","USD","1.00","USD","-"
"ASTS","AST SPACEMOBILE INC CLASS A","Communication","Equity","11,772,781.60","0.03","11,772,781.60","154,094.00","76.40","United States","NASDAQ","USD","1.00","USD","-"
"LSCC","LATTICE SEMICONDUCTOR CORP","Information Technology","Equity","11,739,066.00","0.03","11,739,066.00","95,595.00","122.80","United States","NASDAQ","USD","1.00","USD","-"
"EWBC","EAST WEST BANCORP INC","Financials","Equity","11,697,688.53","0.03","11,697,688.53","95,359.00","122.67","United States","NASDAQ","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","11,679,559.08","0.03","11,679,559.08","190,469.00","61.32","United States","NYSE","USD","1.00","USD","-"
"BG","BUNGE GLOBAL SA","Consumer Staples","Equity","11,605,083.50","0.03","11,605,083.50","92,915.00","124.90","United States","NYSE","USD","1.00","USD","-"
"TLN","TALEN ENERGY CORP","Utilities","Equity","11,539,107.36","0.03","11,539,107.36","31,673.00","364.32","United States","NASDAQ","USD","1.00","USD","-"
"PTC","PTC INC","Information Technology","Equity","11,526,532.27","0.03","11,526,532.27","84,031.00","137.17","United States","NASDAQ","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","11,518,936.79","0.03","11,518,936.79","424,583.00","27.13","United States","NYSE","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","11,482,689.54","0.02","11,482,689.54","217,434.00","52.81","United States","NYSE","USD","1.00","USD","-"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","11,420,067.12","0.02","11,420,067.12","168,537.00","67.76","United States","NYSE","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","11,399,716.80","0.02","11,399,716.80","44,640.00","255.37","United States","NYSE","USD","1.00","USD","-"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Financials","Equity","11,279,791.25","0.02","11,279,791.25","495,815.00","22.75","United States","NYSE","USD","1.00","USD","-"
"OVV","OVINTIV INC","Energy","Equity","11,217,557.32","0.02","11,217,557.32","201,284.00","55.73","United States","NYSE","USD","1.00","USD","-"
"DECK","DECKERS OUTDOOR CORP","Consumer Discretionary","Equity","11,197,040.10","0.02","11,197,040.10","103,170.00","108.53","United States","NYSE","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","11,186,767.65","0.02","11,186,767.65","166,099.00","67.35","United States","NASDAQ","USD","1.00","USD","-"
"WCC","WESCO INTERNATIONAL INC","Industrials","Equity","11,181,020.76","0.02","11,181,020.76","35,307.00","316.68","United States","NYSE","USD","1.00","USD","-"
"WPC","W. P. CAREY REIT INC","Real Estate","Equity","11,162,791.68","0.02","11,162,791.68","152,664.00","73.12","United States","NYSE","USD","1.00","USD","-"
"SGI","SOMNIGROUP INTERNATIONAL INC","Consumer Discretionary","Equity","11,144,930.08","0.02","11,144,930.08","140,968.00","79.06","United States","NYSE","USD","1.00","USD","-"
"SUI","SUN COMMUNITIES REIT INC","Real Estate","Equity","11,134,220.80","0.02","11,134,220.80","85,760.00","129.83","United States","NYSE","USD","1.00","USD","-"
"JLL","JONES LANG LASALLE INC","Real Estate","Equity","11,090,887.04","0.02","11,090,887.04","32,759.00","338.56","United States","NYSE","USD","1.00","USD","-"
"THC","TENET HEALTHCARE CORP","Health Care","Equity","10,998,672.30","0.02","10,998,672.30","60,830.00","180.81","United States","NYSE","USD","1.00","USD","-"
"IEX","IDEX CORP","Industrials","Equity","10,944,171.96","0.02","10,944,171.96","53,454.00","204.74","United States","NYSE","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","10,941,297.57","0.02","10,941,297.57","461,853.00","23.69","United States","NYSE","USD","1.00","USD","-"
"LII","LENNOX INTERNATIONAL INC","Industrials","Equity","10,918,681.83","0.02","10,918,681.83","22,239.00","490.97","United States","NYSE","USD","1.00","USD","-"
"MAS","MASCO CORP","Industrials","Equity","10,873,749.48","0.02","10,873,749.48","146,586.00","74.18","United States","NYSE","USD","1.00","USD","-"
"CLH","CLEAN HARBORS INC","Industrials","Equity","10,841,841.12","0.02","10,841,841.12","35,088.00","308.99","United States","NYSE","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","10,811,603.40","0.02","10,811,603.40","122,915.00","87.96","United States","NYSE","USD","1.00","USD","-"
"WSO","WATSCO INC","Industrials","Equity","10,690,807.68","0.02","10,690,807.68","24,262.00","440.64","United States","NYSE","USD","1.00","USD","-"
"HEIA","HEICO CORP CLASS A","Industrials","Equity","10,664,208.90","0.02","10,664,208.90","52,314.00","203.85","United States","NYSE","USD","1.00","USD","-"
"CSGP","COSTAR GROUP INC","Real Estate","Equity","10,630,568.32","0.02","10,630,568.32","291,728.00","36.44","United States","NASDAQ","USD","1.00","USD","-"
"NDSN","NORDSON CORP","Industrials","Equity","10,611,371.16","0.02","10,611,371.16","37,581.00","282.36","United States","NASDAQ","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","10,568,145.75","0.02","10,568,145.75","111,655.00","94.65","United States","NASDAQ","USD","1.00","USD","-"
"SCCO","SOUTHERN COPPER CORP","Materials","Equity","10,562,372.20","0.02","10,562,372.20","58,540.00","180.43","Peru","NYSE","USD","1.00","USD","-"
"LULU","LULULEMON ATHLETICA INC","Consumer Discretionary","Equity","10,557,220.80","0.02","10,557,220.80","73,416.00","143.80","United States","NASDAQ","USD","1.00","USD","-"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Communication","Equity","10,539,226.17","0.02","10,539,226.17","58,509.00","180.13","United States","NASDAQ","USD","1.00","USD","-"
"ONTO","ONTO INNOVATION INC","Information Technology","Equity","10,513,111.14","0.02","10,513,111.14","34,149.00","307.86","United States","NYSE","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","10,497,672.00","0.02","10,497,672.00","82,920.00","126.60","United States","NYSE","USD","1.00","USD","-"
"WRB","WR BERKLEY CORP","Financials","Equity","10,490,250.81","0.02","10,490,250.81","157,677.00","66.53","United States","NYSE","USD","1.00","USD","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","10,492,648.82","0.02","10,492,648.82","96,493.00","108.74","United States","NYSE","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","10,459,867.00","0.02","10,459,867.00","114,004.00","91.75","United States","NYSE","USD","1.00","USD","-"
"CSL","CARLISLE COMPANIES INC","Industrials","Equity","10,453,912.31","0.02","10,453,912.31","29,033.00","360.07","United States","NYSE","USD","1.00","USD","-"
"SMCI","SUPER MICRO COMPUTER INC","Information Technology","Equity","10,412,762.84","0.02","10,412,762.84","358,073.00","29.08","United States","NASDAQ","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","10,298,088.32","0.02","10,298,088.32","81,952.00","125.66","United States","NYSE","USD","1.00","USD","-"
"MLI","MUELLER INDUSTRIES INC","Industrials","Equity","10,287,056.58","0.02","10,287,056.58","75,629.00","136.02","United States","NYSE","USD","1.00","USD","-"
"TYL","TYLER TECHNOLOGIES INC","Information Technology","Equity","10,283,473.98","0.02","10,283,473.98","30,066.00","342.03","United States","NYSE","USD","1.00","USD","-"
"ROKU","ROKU INC CLASS A","Communication","Equity","10,271,402.12","0.02","10,271,402.12","89,146.00","115.22","United States","NASDAQ","USD","1.00","USD","-"
"RKT","ROCKET COMPANIES INC CLASS A","Financials","Equity","10,261,929.60","0.02","10,261,929.60","657,816.00","15.60","United States","NYSE","USD","1.00","USD","-"
